,model,Word representations processed . . .,layer,relation_vector_corr,num_top_relations_considered
433,microsoft/phi-1,In separate sentences,3,0.04103128991634141,1
434,microsoft/phi-1,As a compound,3,0.09929642014224897,18
435,microsoft/phi-1,In separate sentences,3,0.069930664009479,18
436,microsoft/phi-1,As a compound,4,0.053061448994818586,1
437,microsoft/phi-1,In separate sentences,4,0.03408861965113761,1
438,microsoft/phi-1,As a compound,4,0.10101975963949118,18
439,microsoft/phi-1,In separate sentences,4,0.05878452826934685,18
440,microsoft/phi-1,As a compound,5,0.05121984866625513,1
441,microsoft/phi-1,In separate sentences,5,0.017669041500450212,1
442,microsoft/phi-1,As a compound,5,0.10446771612804324,18
443,microsoft/phi-1,In separate sentences,5,0.07168338587027687,18
444,microsoft/phi-1,As a compound,6,0.04352206794184685,1
445,microsoft/phi-1,In separate sentences,6,0.007032305679425918,1
446,microsoft/phi-1,As a compound,6,0.1038570739637128,18
447,microsoft/phi-1,In separate sentences,6,0.06290827911967885,18
448,microsoft/phi-1,As a compound,7,0.04401913705707858,1
449,microsoft/phi-1,In separate sentences,7,0.011666184972241915,1
450,microsoft/phi-1,As a compound,7,0.09678997678154533,18
451,microsoft/phi-1,In separate sentences,7,0.050262365344140934,18
452,microsoft/phi-1,As a compound,8,0.045885183407702604,1
453,microsoft/phi-1,In separate sentences,8,0.01671564664008772,1
454,microsoft/phi-1,As a compound,8,0.08491822441099539,18
455,microsoft/phi-1,In separate sentences,8,0.03383506912839773,18
456,microsoft/phi-1,As a compound,9,0.0434677434483789,1
457,microsoft/phi-1,In separate sentences,9,0.021105065712297946,1
458,microsoft/phi-1,As a compound,9,0.08677570078533949,18
459,microsoft/phi-1,In separate sentences,9,0.03217177185233446,18
460,microsoft/phi-1,As a compound,10,0.0510487265118311,1
461,microsoft/phi-1,In separate sentences,10,0.01974152092625244,1
462,microsoft/phi-1,As a compound,10,0.08070249398779356,18
463,microsoft/phi-1,In separate sentences,10,0.02640133114881848,18
464,microsoft/phi-1,As a compound,11,0.05309404369089935,1
465,microsoft/phi-1,In separate sentences,11,0.020148954627262055,1
466,microsoft/phi-1,As a compound,11,0.08369183010606394,18
467,microsoft/phi-1,In separate sentences,11,0.014027523609687238,18
468,microsoft/phi-1,As a compound,12,0.058148937808091945,1
469,microsoft/phi-1,In separate sentences,12,0.021270755417375192,1
470,microsoft/phi-1,As a compound,12,0.08671054858789,18
471,microsoft/phi-1,In separate sentences,12,0.007046018530051451,18
472,microsoft/phi-1,As a compound,13,0.03833407881565778,1
473,microsoft/phi-1,In separate sentences,13,0.0245220763514319,1
474,microsoft/phi-1,As a compound,13,0.07991428014806157,18
475,microsoft/phi-1,In separate sentences,13,0.0009702567443702435,18
476,microsoft/phi-1,As a compound,14,0.044407557185374404,1
477,microsoft/phi-1,In separate sentences,14,0.02205031189864025,1
478,microsoft/phi-1,As a compound,14,0.07570238220706263,18
479,microsoft/phi-1,In separate sentences,14,-0.004180599336341832,18
480,microsoft/phi-1,As a compound,15,0.03813307818982637,1
481,microsoft/phi-1,In separate sentences,15,0.0209475246812409,1
482,microsoft/phi-1,As a compound,15,0.05903491710660369,18
483,microsoft/phi-1,In separate sentences,15,-0.01072520144484579,18
484,microsoft/phi-1,As a compound,16,0.057635571344819836,1
485,microsoft/phi-1,In separate sentences,16,0.021341377258883524,1
486,microsoft/phi-1,As a compound,16,0.057683328383043825,18
487,microsoft/phi-1,In separate sentences,16,-0.01245237342429091,18
488,microsoft/phi-1,As a compound,17,0.05593521469927306,1
489,microsoft/phi-1,In separate sentences,17,0.021917216889643775,1
490,microsoft/phi-1,As a compound,17,0.06222226480535781,18
491,microsoft/phi-1,In separate sentences,17,-0.014085010842730901,18
492,microsoft/phi-1,As a compound,18,0.04823200152551797,1
493,microsoft/phi-1,In separate sentences,18,0.02242786712824249,1
494,microsoft/phi-1,As a compound,18,0.06067777447758477,18
495,microsoft/phi-1,In separate sentences,18,-0.016981089894063807,18
496,microsoft/phi-1,As a compound,19,0.06591462414933517,1
497,microsoft/phi-1,In separate sentences,19,0.021879189744216213,1
498,microsoft/phi-1,As a compound,19,0.07031263473570246,18
499,microsoft/phi-1,In separate sentences,19,-0.013844841958015157,18
500,microsoft/phi-1,As a compound,20,0.053235287373916015,1
501,microsoft/phi-1,In separate sentences,20,0.02012450860520148,1
502,microsoft/phi-1,As a compound,20,0.07862912111601883,18
503,microsoft/phi-1,In separate sentences,20,-0.01370687259871037,18
504,microsoft/phi-1,As a compound,21,0.04096338429950648,1
505,microsoft/phi-1,In separate sentences,21,0.02397611519207902,1
506,microsoft/phi-1,As a compound,21,0.07410934710471939,18
507,microsoft/phi-1,In separate sentences,21,-0.015506861740010794,18
508,microsoft/phi-1,As a compound,22,0.030380972971950134,1
509,microsoft/phi-1,In separate sentences,22,0.022110068841454993,1
510,microsoft/phi-1,As a compound,22,0.06055385755302399,18
511,microsoft/phi-1,In separate sentences,22,-0.01663872148393711,18
512,microsoft/phi-1,As a compound,23,0.030924217906629616,1
513,microsoft/phi-1,In separate sentences,23,0.01912765415006463,1
514,microsoft/phi-1,As a compound,23,0.07126309032202433,18
515,microsoft/phi-1,In separate sentences,23,-0.015044408887526228,18
516,microsoft/phi-1,As a compound,24,0.009145528475329111,1
517,microsoft/phi-1,In separate sentences,24,0.028612710709568414,1
518,microsoft/phi-1,As a compound,24,0.0538457362038625,18
519,microsoft/phi-1,In separate sentences,24,-0.01968171235304826,18
